country,ccode,year,tier,minstand,efforts,TRAFFICKING_FLOWS,source,source_order,transit,transit_order,destination,destination_order,internal,TRAFFICKING_TYPES,psource,ptransit,pdest,pinternal,lsource,ltransit,ldest,linternal,dsource,dtransit,ddest,dinternal,dssource,dstransit,dsdest,dsinternal,cpsource,cptransit,cpdest,cpinternal,clsource,cltransit,cldest,clinternal,cssource,cstransit,csdest,csinternal,PROSECUTION,domesticlaws,enforcement,convictinfo,prosnum,PROTECTION,protectprogress,victimid,victimservices,victimpunish,PREVENTION,preventprogress,INTERNATIONAL_LAWS,UNP_sign,UNP_rat,ILO182,ILO29,ILO105,CEDAW_sign,CEDAW_rat,UNCRC_sign,UNCRC_rat,conflict_sign,conflict_rat
Mongolia,712,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,43,,No,No,No,Yes,,No,,,27 Jun 2008 a,26-Feb-01,15-Mar-05,15-Mar-05,17 Jul 1980Ê,20 Jul 1981Ê,12 Nov 2001Ê,27 Jun 2003Ê,12 Nov 2001Ê,Ê6 Oct 2004Ê
Mongolia,712,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,16,,No mention,No,No,Yes,,Some,,,27 Jun 2008 a,26-Feb-01,15-Mar-05,15-Mar-05,17 Jul 1980Ê,20 Jul 1981Ê,12 Nov 2001Ê,27 Jun 2003Ê,12 Nov 2001Ê,Ê6 Oct 2004Ê
Mongolia,712,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,No,No mention,Yes,Second mention,No,,Yes,No mention,Yes,No mention,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,No mention,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,29,,Yes,No,No,Yes,,Some,,,27 Jun 2008 a,26-Feb-01,15-Mar-05,15-Mar-05,17 Jul 1980Ê,20 Jul 1981Ê,12 Nov 2001Ê,27 Jun 2003Ê,12 Nov 2001Ê,Ê6 Oct 2004Ê
Taiwan,713,2001,Tier 1,Yes,Yes,,No,No mention,No,No mention,Yes,First mention,Yes,,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,2,,No mention,No mention,No,Yes,,No mention,,,,,,,,,,,,
Taiwan,713,2003,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,No mention,Yes,122,,No mention,No mention,Yes,No mention,,Yes,,,,,,,,,,,,
Taiwan,713,2004,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,32,,Yes,No mention,Yes,No mention,,Yes,,,,,,,,,,,,
Taiwan,713,2005,Tier 2/2 Watch List,No,Yes,,Yes,Second mention,No,No mention,Yes,First mention,No,,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,150,,Yes,Yes,Yes,No mention,,No mention,,,,,,,,,,,,
Taiwan,713,2006,Tier 2/2 Watch List,No,Yes,,No,No mention,No,No mention,Yes,First mention,Yes,,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,9,,No,No mention,Yes,Yes,,Yes,,,,,,,,,,,,
Taiwan,713,2007,Tier 2/2 Watch List,No,Yes,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,No mention,,,No,No,No mention,Yes,,Yes,,,,,,,,,,,,
Taiwan,713,2008,Tier 2/2 Watch List,No,Yes,,Yes,Second mention,No,No mention,Yes,First mention,No,,Yes,No mention,Yes,No mention,Yes,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,423,,No,Yes,No mention,Yes,,Yes,,,,,,,,,,,,
Taiwan,713,2009,Tier 2/2 Watch List,No,Yes,,Yes,Second mention,Yes,Third mention,Yes,First mention,No,,Yes,No mention,Yes,No mention,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,481,,Yes,Yes,No,No,,Yes,,,,,,,,,,,,
Taiwan,713,2010,Tier 1,Yes,Yes,,Yes,Second mention,Yes,Third mention,Yes,First mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,57,,Yes,Yes,No mention,No mention,,Yes,,,,,,,,,,,,
Taiwan,713,2011,Tier 1,Yes,2,,Yes,Second mention,Yes,Third mention,Yes,First mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,No,264,,Yes,Yes,Yes,No mention,,Yes,,,,,,,,,,,,
"Korea, South",730,2001,Tier 3,No,No,,Yes,First mention,Yes,Second mention,No,No mention,No,,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,No mention,No mention,,,No,No mention,No,No mention,,No,,13 Dec 2000Ê,,29-Mar-01,,,25 May 1983Ê,27 Dec 1984Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê
"Korea, South",730,2002,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,No mention,100,,Yes,No mention,No,No mention,,Yes,,13 Dec 2000Ê,,29-Mar-01,,,25 May 1983Ê,27 Dec 1984Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê
"Korea, South",730,2003,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,90,,Yes,No mention,Yes,No,,Yes,,13 Dec 2000Ê,,29-Mar-01,,,25 May 1983Ê,27 Dec 1984Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê
"Korea, South",730,2004,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,119,,Yes,No mention,Yes,No mention,,Yes,,13 Dec 2000Ê,,29-Mar-01,,,25 May 1983Ê,27 Dec 1984Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê
"Korea, South",730,2005,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,71,,Yes,No mention,Yes,No mention,,Yes,,13 Dec 2000Ê,,29-Mar-01,,,25 May 1983Ê,27 Dec 1984Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê
"Korea, South",730,2006,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,27,,Yes,No mention,Yes,No mention,,Yes,,13 Dec 2000Ê,,29-Mar-01,,,25 May 1983Ê,27 Dec 1984Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê
"Korea, South",730,2007,Tier 1,Yes,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,36,,Yes,No mention,Yes,No,,Yes,,13 Dec 2000Ê,,29-Mar-01,,,25 May 1983Ê,27 Dec 1984Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê
"Korea, South",730,2008,Tier 1,Yes,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,52,,Yes,No mention,Yes,No,,Yes,,13 Dec 2000Ê,,29-Mar-01,,,25 May 1983Ê,27 Dec 1984Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê
"Korea, South",730,2009,Tier 1,Yes,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,31,,Yes,No,Yes,No,,Yes,,13 Dec 2000Ê,,29-Mar-01,,,25 May 1983Ê,27 Dec 1984Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê
"Korea, South",730,2010,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,17,,Yes,No,Yes,Yes,,Some,,13 Dec 2000Ê,,29-Mar-01,,,25 May 1983Ê,27 Dec 1984Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê
"Korea, South",730,2011,Tier 1,Yes,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,117,,Yes,No,Yes,Yes,,Some,,13 Dec 2000Ê,,29-Mar-01,,,25 May 1983Ê,27 Dec 1984Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê,Ê6 Sep 2000Ê,24 Sep 2004Ê
"Korea, North",731,2003,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,No,No mention,No mention,0,,No,No mention,No mention,No mention,,No,,,,,,,,27 Feb 2001 a,,,,
"Korea, North",731,2004,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,No,No mention,No mention,0,,No,No mention,No mention,No mention,,No,,,,,,,,27 Feb 2001 a,,,,
"Korea, North",731,2005,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,0,,No,No mention,No mention,No mention,,No,,,,,,,,27 Feb 2001 a,,,,
"Korea, North",731,2006,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,0,,No,No mention,No mention,No mention,,No,,,,,,,,27 Feb 2001 a,,,,
"Korea, North",731,2007,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,No,No,No mention,0,,No,No mention,No mention,No mention,,No,,,,,,,,27 Feb 2001 a,,,,
"Korea, North",731,2008,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,No,No,0,,No,No mention,No mention,Yes,,No,,,,,,,,27 Feb 2001 a,,,,
"Korea, North",731,2009,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,No,No,0,,No,No,No,Yes,,No,,,,,,,,27 Feb 2001 a,,,,
"Korea, North",731,2010,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,No,No,0,,No,No,No,Yes,,No,,,,,,,,27 Feb 2001 a,,,,
"Korea, North",731,2011,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,No,No,0,,No,No,No,Yes,,No,,,,,,,,27 Feb 2001 a,,,,
Japan,740,2001,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,No mention,No mention,No,Yes,,No mention,,Ê9 Dec 2002Ê,,18-Jun-01,21-Nov-32,,17 Jul 1980Ê,25 Jun 1985Ê,10 May 2002Ê,24 Jan 2005Ê,10 May 2002Ê,Ê2 Aug 2004Ê
Japan,740,2002,Tier 2/2 Watch List,No,Yes,,No,No mention,No,No mention,Yes,First mention,Yes,,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,No mention,No mention,Yes,Yes,,Some,,Ê9 Dec 2002Ê,,18-Jun-01,21-Nov-32,,17 Jul 1980Ê,25 Jun 1985Ê,10 May 2002Ê,24 Jan 2005Ê,10 May 2002Ê,Ê2 Aug 2004Ê
Japan,740,2003,Tier 2/2 Watch List,No,Yes,,No,No mention,No,No mention,Yes,First mention,Yes,,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,No,No mention,No mention,Yes,,Yes,,Ê9 Dec 2002Ê,,18-Jun-01,21-Nov-32,,17 Jul 1980Ê,25 Jun 1985Ê,10 May 2002Ê,24 Jan 2005Ê,10 May 2002Ê,Ê2 Aug 2004Ê
Japan,740,2004,Tier 2/2 Watch List,No,Yes,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,36,,Yes,No mention,Yes,Yes,,Yes,,Ê9 Dec 2002Ê,,18-Jun-01,21-Nov-32,,17 Jul 1980Ê,25 Jun 1985Ê,10 May 2002Ê,24 Jan 2005Ê,10 May 2002Ê,Ê2 Aug 2004Ê
Japan,740,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,48,,Yes,No mention,Yes,No,,Yes,,Ê9 Dec 2002Ê,,18-Jun-01,21-Nov-32,,17 Jul 1980Ê,25 Jun 1985Ê,10 May 2002Ê,24 Jan 2005Ê,10 May 2002Ê,Ê2 Aug 2004Ê
Japan,740,2006,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,75,,Yes,Yes,Yes,No mention,,Yes,,Ê9 Dec 2002Ê,,18-Jun-01,21-Nov-32,,17 Jul 1980Ê,25 Jun 1985Ê,10 May 2002Ê,24 Jan 2005Ê,10 May 2002Ê,Ê2 Aug 2004Ê
Japan,740,2007,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,Yes,First mention,Yes,,No mention,Yes,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,17,,No,No mention,Yes,No mention,,Yes,,Ê9 Dec 2002Ê,,18-Jun-01,21-Nov-32,,17 Jul 1980Ê,25 Jun 1985Ê,10 May 2002Ê,24 Jan 2005Ê,10 May 2002Ê,Ê2 Aug 2004Ê
Japan,740,2008,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,Yes,First mention,Yes,,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,11,,Yes,No,Yes,No mention,,Yes,,Ê9 Dec 2002Ê,,18-Jun-01,21-Nov-32,,17 Jul 1980Ê,25 Jun 1985Ê,10 May 2002Ê,24 Jan 2005Ê,10 May 2002Ê,Ê2 Aug 2004Ê
Japan,740,2009,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,Yes,First mention,Yes,,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,29,,No,No,Yes,No mention,,Yes,,Ê9 Dec 2002Ê,,18-Jun-01,21-Nov-32,,17 Jul 1980Ê,25 Jun 1985Ê,10 May 2002Ê,24 Jan 2005Ê,10 May 2002Ê,Ê2 Aug 2004Ê
Japan,740,2010,Tier 2/2 Watch List,No,Yes,,Yes,Second mention,Yes,Third mention,Yes,First mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,No,,,No,No,Yes,No mention,,Some,,Ê9 Dec 2002Ê,,18-Jun-01,21-Nov-32,,17 Jul 1980Ê,25 Jun 1985Ê,10 May 2002Ê,24 Jan 2005Ê,10 May 2002Ê,Ê2 Aug 2004Ê
Japan,740,2011,Tier 2/2 Watch List,No,2,,Yes,Second mention,Yes,Third mention,Yes,First mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,14,,Yes,No,Yes,Yes,,Some,,Ê9 Dec 2002Ê,,18-Jun-01,21-Nov-32,,17 Jul 1980Ê,25 Jun 1985Ê,10 May 2002Ê,24 Jan 2005Ê,10 May 2002Ê,Ê2 Aug 2004Ê
India,750,2001,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,Yes,No mention,Yes,Yes,,No mention,,12 Dec 2002Ê,Ê5 May 2011Ê,,30-Nov-54,18-May-00,30 Jul 1980Ê,Ê9 Jul 1993Ê,15 Nov 2004Ê,16 Aug 2005Ê,15 Nov 2004Ê,30 Nov 2005Ê
India,750,2002,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,Yes,Yes,Yes,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,Yes,No mention,Yes,No mention,,Yes,,12 Dec 2002Ê,Ê5 May 2011Ê,,30-Nov-54,18-May-00,30 Jul 1980Ê,Ê9 Jul 1993Ê,15 Nov 2004Ê,16 Aug 2005Ê,15 Nov 2004Ê,30 Nov 2005Ê
